MDC	signals	GATA-3
dexamethasone	affects_expression	HGF
ALAD	diagnostic_biomarker	neuropathy
caffeine	binds	Gr66a
hesperetin	decreases_expression	PDGF-A
adrenalin	increases_expression	enkephalin
calcium	activates	FGFR3
carboxy	affects_expression	GLUT3
Tc-99m	decreases_expression	SP6
DOX	decreases_expression	SIRT3
P-gp	enhances	MDR3
parthenolide	alleviates	tubulin_carboxypeptidase
PHIP	affects_expression	FGFR2
JSI-124	inhibits_cell_growth	NSCLC
Th1	production	CXCR4
SNHG15	signals	miR-486
pyridoxal_phosphate	enzyme_activity	serine_racemase
Tau	role_in_disease_pathogenesis	AD
Bcl6	therapeutic_effect	inflammation
WWTR1	improper_regulation	pancreatic_cancer
L-proline	side_effect	hypersensitivity
IFN-gammaR	role_in_disease_pathogenesis	arthritis
IRP	enhances	IRP
Nell-1	increases_expression	BMP-2
cysteamine	alleviates	neurological_deficits
inositol_phosphorylceramide	affects_expression	AUR1
BIRC5	activates	EGFR
SERPINB1	overexpression	glioma
RRM1	promotes_progression	glioma
MuRF1	production	titin
CPAP	binds	CEP135
CNOT3	drug_target	colorectal_cancer
FITC	inhibits_cell_growth	hypersensitivity
MRF4	binds	DLK1
UTP	progression_biomarker	cornea
Eya1	causal_mutation	neurodevelopmental_disorder
MDH2	increases_expression	MDH1
Wnt-1	increases_expression	GSK-3b
dihydropyridine	treatment	cardiovascular_disease
Reelin	affects_expression	EphA3
IL-4	enhances	MPO
SOX3	increases_expression	Dbx1
c-fos	enhances	tenascin-C
calcitonin	transport,	VDR
dioscin	activates	PGC-1a
1,3-butadiene	suppresses	glioma
PITX2	activates	SOX2
vitamin_K1	decreases_expression	OPG
melanopsin	overexpression	ganglion
CTGF	affects_expression	CX3CL1
lactoferrin	enhances	beta-lactoglobulin
PLC	binds	Col4a3
LINC00052	promotes_progression	pancreatic_cancer
Osthole	inhibits_cell_growth	pneumonia
estrogen	increases_expression	Tbeta4
Pit-1	binds	activin
BRCA1	production	MyoD
SMC1A	enhances	Hinderin
TFPI	affects_expression	thrombomodulin
NS-398	transport,	SPARC
enprostil	side_effect	bleeding
allopurinol	treatment	weight_gain
PMA	increases_expression	MUC5AC
aromatic_amino_acids	affects_expression	NCgl2098
c-kit	improper_regulation	glioblastoma
SAMHD1	production	ISG15
LTBP2	overexpression	ESCC
Shb	signals	endostatin
pneumolysin	binds	SP-A2
CACNA2D3	role_in_disease_pathogenesis	ESCC
FPPS	diagnostic_biomarker	Quebec_platelet_disorder
DcR2	increases_expression	Noxa
guanine_nucleotide	affects_expression	Dock180
IP-10	improper_regulation	leprosy
YAP	signals	miR-16
Grb2	signals	Wip1
SWAP-70	same_complex	SWAP-70
neuraminidase	enhances	IgA1
LXR	increases_expression	LPL
EphB2	activates	EphA3
secretin	role_in_disease_pathogenesis	gastrinoma
BCAN	binds	FAM83H
SERCA2	improper_regulation	tumor
MGMT	enhances	GATA6
FOXL1	therapeutic_effect	glioma
glutathione	inhibits_cell_growth	cystic_fibrosis
CYP4B1	overexpression	pterygia
GACAT3	improper_regulation	OA
RSK2	promotes_progression	prostate_cancer
iberiotoxin	inhibits	KCNMA1
ribose	decreases_expression	CXCL13
adenosine	decreases_expression	IP-10
acids	inhibits	5-lipoxygenase
SEL1L	improper_regulation	esophagitis
PERK	promotes_progression	PSP
ADI-PEG20	inhibits_cell_growth	AML
CC-223	blocks	mTORC1/2
Snx5	increases_expression	caspase-2
T-2	production	nNOS
fibulin-5	same_complex	fibulin-5
ARID2	causal_mutation	schizophrenia
fibronectin	improper_regulation	HNSCC
NSC23766	decreases_expression	CXCR4
EMP2	signals	EMP2
DACT2	activates	DKK2
wogonoside	affects_expression	iNOS
RCAN1	improper_regulation	hypertrophy
MMP-28	increases_expression	Sp1
LSD1	therapeutic_effect	lung_cancer
alcohols	blocks	serum_albumin
calretinin	increases_expression	CD99
cysteine	inhibits	cathepsin_H
HMGB1	enhances	CD14
ketamine	increases_expression	miR-214
calycosin	decreases_expression	Foxp3
PON3	diagnostic_biomarker	chronic_hepatitis
GRM1	overexpression	breast_cancer
Rap2	promotes_progression	PTC
cabergoline	activates	DRD2
guanine_nucleotide	transport,	NMB-R
acteoside	alleviates	spinal_cord_injury
CD46	affects_expression	Nectin-4
SFRP4	improper_regulation	glioma
ELOVL4	causal_mutation	erythrokeratodermia_and_neuropathy
Tara	activates	HECTD3
Iba1	enhances	CCR1
NGAL	increases_expression	CXCL9
borneol	decreases_expression	mdr1a
epoxomicin	alleviates	platelet_aggregation
cyclic_nucleotides	side_effect	psoriasis
beta-COP	promotes_progression	vesicles
IL-28	drug_target	MRSA_pneumonia
Col4a3	diagnostic_biomarker	nephropathy
FOXD1	increases_expression	YAP
benzimidazole	increases_expression	Chk2
Runx3	role_in_disease_pathogenesis	selenium_deficiency
PEX16	binds	PEX10
pyridoxine	decreases_expression	Nrf2
Sys1p	activates	Arl3
WNT10B	therapeutic_effect	ECD
miR-1	role_in_disease_pathogenesis	prostate_cancer
HMGA2	mutations_affecting_disease	MPNST
NLRC4	regulates	NLRP12
8-methoxypsoralen	affects_expression	TNF-alpha
LY186641	inhibits_cell_growth	colorectal_cancer
doxorubicin	metabolism	Kip1
fatty_acids	binds	PMP70
PHF20	role_in_disease_pathogenesis	glioblastoma
17beta-hydroxysteroid_dehydrogenase	binds	HSD17B2
C/EBPdelta	enhances	IL-6
Has2	promotes_progression	chondrosarcoma
Drp1	signals	DIF-3
NBAT1	promotes_progression	tumor
AURKA	causal_mutation	glioblastoma
Oct4	binds	TCTP
Akt	binds	prostasin
ATP	transport,	Bsep
cathepsin_D	activates	cathepsin_K
sulfatase	regulates	SULT1E1
mechlorethamine	inhibits_cell_growth	fibrosarcoma
lead_acetate	affects_expression	gamma-glutamyl_transpeptidase
IL-13Ra2	role_in_disease_pathogenesis	tumor
neurotoxin	therapeutic_effect	incontinence
aminoglycosides	progression_biomarker	cystic_fibrosis
nucleotide	transport,	PDE7B
CXCL9	production	CXCL13
iron	metabolism	Dexras1
carbon	affects_expression	HOXD13
TGF-b3	regulates	HIF-1a
indomethacin	side_effect	nephrogenic_diabetes_insipidus
globularifolin	alleviates	tumor
PDCD6	polymorphisms_alter_risk	OSCC
CIC	improper_regulation	renal_cancer
thioredoxin_reductase	same_complex	TGR
oxalic_acid	side_effect	nephrolithiasis
caspase-9	activates	TNF-beta
FEVR	increases_expression	ZNF408
E2A	activates	LMO1/2
H-ferritin	increases_expression	adiponectin
IL-2	same_complex	NFAT1
matrine	affects_expression	PAX2
17-AAG	increases_expression	TRAIL
sphingolipids	transport,	S1P
guanine	affects_expression	NHE
CEP55	activates	VEGF
2-ME	decreases_expression	CTGF
tissue_kallikrein	signals	kininogen
ganglioside_GM3	treatment	myeloid_leukemia
Nedd4-2	overexpression	lung_cancer
GGTI	same_complex	iNOS
EFNB1	enhances	Crk
NPAS3	overexpression	astrocytoma
GABBR2	binds	IFNAR1
AEP	polymorphisms_alter_risk	atherosclerosis
GATA3	activates	ESRP1
BRMS1L	same_complex	HDAC
IRSp53	polymorphisms_alter_risk	HRS
pachymic_acid	metabolism	PKM2
nitric_oxide	decreases_expression	PDE5
GlyT1	regulates	GlyT1
granzyme_B	signals	PPG
Ets-1	production	ERK1/2
toluidine_blue	activates	A-2
cholesterol	transport,	VDAC2
IL-6	role_in_disease_pathogenesis	vasculitis
nitric_oxide	affects_expression	methemoglobin
b-alanine	inhibits	BGT1
FLNA	signals	SSTR2
azadirachtin	inhibits_cell_growth	glioblastoma
miR-217	activates	PTRF
hPR	increases_expression	IGFBP-1
GCNF	polymorphisms_alter_risk	prostate_cancer
PB2	activates	pp32
xnf7	binds	Cdc20
thymidylate_synthase	polymorphisms_alter_risk	inhibition_of_ornithine_decarboxylase
survivin	improper_regulation	stroke
UDP	affects_expression	XT-I
TNFR1	increases_expression	MMP-9
oxygen	role_in_disease_pathogenesis	malaria
pyrene	inhibits_cell_growth	APL
COX-2	diagnostic_biomarker	glioma
NF-kB	binds	tissue_kallikrein
ADA	diagnostic_biomarker	EAE
NCC	suppresses	neurocysticercosis
SHIP	overexpression	toxicity
proanthocyanidins	side_effect	TOF
PHOX2B	activates	ZEB2
AMPA	role_in_disease_pathogenesis	memory_impairment
TCF12	mutations_affecting_disease	craniosynostosis
CRB2	affects_expression	Rad9
NPY	increases_expression	GnRH
prostacyclin	decreases_expression	tissue_plasminogen_activator
B4GALT5	binds	PEA3
ALPL	increases_expression	HOTAIR
olivomycin_A	decreases_expression	Dnmt3a
miR-125a	increases_expression	HAS1
Sox9	enhances	BMP-7
sulfamate	alleviates	CF
INF-alpha	increases_expression	IFN-alphabeta
chromium-51	suppresses	toxicity
naphthalene	metabolism	serum_albumin
IFN-gamma	increases_expression	GILT
MSH6	enhances	CSR
nucleotide	decreases_expression	L1CAM
ODC1	overexpression	Barth_syndrome
tetracycline	enzyme_activity	TET
diamine_oxidase	enhances	AADC
metformin	inhibits	miR-215
FTH1	role_in_disease_pathogenesis	ovarian_cancer
BEST1	increases_expression	GFAP
PI-PLC	role_in_disease_pathogenesis	hypersensitivity
PVT1	enhances	thromboxane_synthase
graphene	binds	c-mos
EZH2	increases_expression	EED
tryptophan	transport,	GAPDH
5-FU	affects_expression	TFPI-2
phosphate	increases_expression	myosin_Va
oxysterols	enzyme_activity	Cyp7b1
carfilzomib	inhibits	CYP3A4
c-Myb	regulates	PIAS1
UNC119	role_in_disease_pathogenesis	OS
MSI	improper_regulation	tumor
butyrate	enzyme_activity	ANXA1
VEGF	activates	mmp9
IRF3	enhances	RIOK3
H2O2	increases_expression	DKK1
JMJD3	overexpression	ovarian_cancer
PGP_9.5	activates	stathmin
DIM	increases_expression	LC3B
DAPK	role_in_disease_pathogenesis	CML
ISG15	binds	IRF-1
NAG	role_in_disease_pathogenesis	renovascular_hypertension
candesartan	alleviates	reperfusion_injury
phosphotyrosine	enzyme_activity	DUSP6
phenothiazine	alleviates	flame_retardants
CK3	diagnostic_biomarker	prostate_disease
Nell-1	same_complex	Nell-1
panaxydol	side_effect	toxicity
sodium_alginate	alleviates	obese
glucose	affects_expression	ANXA7
flutamide	decreases_expression	DAC
Wip1	signals	miR-15b
histidine	affects_expression	TMEM16A
pipobroman	side_effect	squamous_cell_carcinoma
BCR-ABL	promotes_progression	CML
AMP	inhibits	PGK1
MnTBAP	side_effect	hearing_loss
paraffin	treatment	pain
PTOP	binds	b-CD
RasGAP	regulates	ERAS
EKLF	activates	CDA
DNMT3L	production	MBD2
GMP	role_in_disease_pathogenesis	weight_gain
MLPH	activates	NTN4
miR-100	increases_expression	miR-486
KLF13	polymorphisms_alter_risk	tumor
fluorescein	side_effect	Legionnaires_disease
GFPT1	same_complex	GRP78
beta-actin	binds	c-fos
HU-308	increases_expression	CB2
teniposide	alleviates	glioma
salinomycin	alleviates	glioma
potassium	transport,	Axin
PLEKHG5	overexpression	glioma
TRIM11	binds	Vpr
MEF2D	promotes_progression	toxicity
GLUT4	binds	GLUT5
OFD1	causal_mutation	retinitis_pigmentosa
TNF-a	activates	ERK
AT-101	inhibits_cell_growth	NSCLC
SAHH	polymorphisms_alter_risk	tumor
CD8	binds	TNF-alpha
keratin	same_complex	HBB
carbonyl	treatment	Chlorinated_pesticides
PCSK9	binds	miR
sulfones	inhibits	CYP3A4
sodium	transport,	CTL1
JNK	affects_expression	MKK4
amino_acids	binds	HLA-B
prostaglandin	transport,	CYP2S1
toosendanin	inhibits_cell_growth	pancreatic_cancer
cobalt	binds	KCNN4
carbenoxolone	increases_expression	COX-2
FK866	alleviates	acute_liver_failure
TRPC6	overexpression	fibrosis
pyridine	side_effect	allergic_contact_dermatitis
GDC-0980	treatment	carcinoma
CRP	diagnostic_biomarker	amyloidosis
miR-323	regulates	miR-154
SPR	regulates	PARK3
amino_acid	binds	IgA1
VAChT	drug_target	WAT
miR-340	regulates	c-Met
PTPN3	binds	Src
ZAK	increases_expression	p21
eIF-5	same_complex	eIF2
GIRK2	activates	VMAT2
chloral_hydrate	side_effect	arrhythmias
PHTS	causal_mutation	encephalopathy
5-lipoxygenase	overexpression	adenomatous_polyps
ClC-5	regulates	CLC
coproporphyrinogen_oxidase	therapeutic_effect	hereditary_coproporphyria
NMS-P937	inhibits	Plk1
CIP2A	increases_expression	E2F1
pilocarpine	alleviates	TNS
rupatadine	inhibits_cell_growth	acute_otitis_media
CRX	regulates	p16
sodium_arsanilate	treatment	male_osteoporosis
pilocarpine	side_effect	cystic_fibrosis
Bax	causal_mutation	glioma
telmisartan	blocks	TGR
NLRP3	activates	C5L2
ERK	affects_expression	cathepsin_L
p19	diagnostic_biomarker	tumor
HIF-1a	activates	LDHA
serine	binds	HAI-2
Rap2	increases_expression	Rap1
fasudil	activates	CXCL14
ANXA1	increases_expression	FPR1
Vav	enhances	Vav
PKCalpha	promotes_progression	endometrial_cancer
homovanillic_acid	decreases_expression	DAT
GBP1	improper_regulation	breast_cancer
pIgR	polymorphisms_alter_risk	SCLC
p85	overexpression	tumor
DOCA	decreases_expression	pendrin
Sp1	regulates	secretin
HMGB2	polymorphisms_alter_risk	tumor
oxymetholone	decreases_expression	Bid
clobetasol_propionate	alleviates	skin_lesions
HO-1	signals	HSP105
IFN-beta	overexpression	glioma
radixin	increases_expression	PDK1
gabexate_mesilate	treatment	pancreatic_cancer
TNF-a	overexpression	vasculitis
sodium_thiosulfate	alleviates	acute_tubular_necrosis
adenosine_kinase	promotes_progression	epilepsy
DKK1	activates	CD40
RGS9	binds	RGS6
ATZ	affects_expression	sortilin
lithium	alleviates	metastasis
ZAP-70	binds	LAT
miR-26b	increases_expression	DEPDC1
ADAR1	activates	c-myc
PLD2	increases_expression	VEGF
ertapenem	decreases_expression	MK-0826
ALOX12B	causal_mutation	SICI
miR-184	signals	CD107a
TREM2	role_in_disease_pathogenesis	obesity
VILIP-1	mutations_affecting_disease	NSCLC
progesterone	decreases_expression	Msx2
IL-6	activates	norepinephrine_transporter
catecholamine	transport,	chromogranin_B
UCP3	same_complex	citrate_synthase
MSI	improper_regulation	HIV-infected
vemurafenib	transport,	ZAK
MADD	signals	AEX-3
DMPP	alleviates	bleeding
PU-H71	role_in_disease_pathogenesis	tumor
DDT	inhibits_cell_growth	tumor
Kalirin	polymorphisms_alter_risk	cardiovascular_disease
VEGF	binds	PEG3
TLR4	signals	IkappaBalpha
miR-590	improper_regulation	liver_cancer
WNT4	enhances	Notch
N-acetylglucosamine	role_in_disease_pathogenesis	inflammation
cyclin_A1	affects_expression	PITX2
protein_C	same_complex	factor_Xa
phosphotyrosine	transport,	ShcD
venlafaxine	inhibits_cell_growth	stroke
cholesterol	inhibits	CCK-A
CD30	affects_expression	CD45
miR-141	regulates	miR-429
HLF	improper_regulation	HCC
alloxan	treatment	IDDM
2-methoxyestradiol	increases_expression	DR5
SNP	side_effect	adenoma
ISG15	promotes_progression	adenovirus_infection
NEP1-40	blocks	NgR
Ngb	therapeutic_effect	glioma
guanine_nucleotide	transport,	RhoA
LRPPRC	overexpression	gastric_cancer
CH2	blocks	C-6
MUC2	increases_expression	14-3-3sigma
anagrelide	side_effect	thrombosis
CDH23	enhances	USH1C
TFPI	binds	adrenomedullin
HPP1	enhances	CCK
cysteine	transport,	hMBP2
tosufloxacin	suppresses	urinary_tract_infections
mTOR	enhances	4E-BP1
HOXA9	activates	C-8
SAMD9	binds	IFN-gamma
Dcp2	regulates	HAS1
RGC-32	signals	NrCAM
COL1A2	mutations_affecting_disease	BMD
putrescine	metabolism	PTH
eIF3c	overexpression	prostate_cancer
HCPT	inhibits	Bax
LAQ824	inhibits_cell_growth	multiple_myeloma
cypermethrin	blocks	EGFR
ZIP4	activates	ZnT1
BCL11B	binds	BCL11B
serpentine	side_effect	asbestos
Bim	same_complex	Bcl-2
avasimibe	inhibits_cell_growth	glioma
AGR2	increases_expression	KRAS
Tau	suppresses	arrhythmias
CRM1	increases_expression	cyclin_B1
paraffin	inhibits	CTHRC1
naringenin	affects_expression	HERG
CD200	production	CD25
DAPT	inhibits_cell_growth	glioblastoma
cyclin_F	regulates	APOBEC3G
tamoxifen	metabolism	H19
versican	same_complex	MLH1
GCN5	activates	CP190
IGF2BP2	causal_mutation	diabetes
MUC5B	polymorphisms_alter_risk	fibrosis
chlorogenic_acid	inhibits	SLC37A4
glucosamine	enzyme_activity	TG2
pravastatin	increases_expression	HMGCR
cathepsin_K	overexpression	tumor
GLIPR1	promotes_progression	tumor
TMEM127	activates	RET
PRUNE2	therapeutic_effect	neuroblastoma
MMP-19	improper_regulation	melanoma
RhoA	activates	OTUB1
uPA	diagnostic_biomarker	bladder_cancer
TF	affects_expression	bradykinin
thioredoxin	activates	ASK1
GPR158	overexpression	tumor
m-tyrosine	progression_biomarker	obese
IL-24	production	PTEN
PPMP	inhibits	GCS
perfluorobutane	side_effect	toxicity
AT1R	drug_target	hypertension
E2F7	promotes_progression	tissue_damage
estradiol	role_in_disease_pathogenesis	AA
glycerol	decreases_expression	PKCepsilon
cholinesterase	drug_target	thyrotoxic
GLUT1	enhances	TKTL1
GDF15	diagnostic_biomarker	myocardial_ischemia
bombesin	side_effect	tachycardia
8-Br-cGMP	activates	TGFBI
IL-33	same_complex	MMP-28
imatinib	inhibits_cell_growth	glioblastoma
SelB	increases_expression	Sec
uPA	regulates	tryptase
Lhx9	same_complex	SF-1
BKM120	inhibits	PI3K
14-3-3sigma	mutations_affecting_disease	adenocarcinoma
Lon	enhances	PINK1
PAP	signals	Reg
oxylipins	decreases_expression	LOX3
Centrin2	binds	XPC
Terc	signals	ATF3
LIV-1	improper_regulation	glioma
maduramicin	side_effect	cardiotoxicity
vitamin_C	affects_expression	cytochrome_b
bevacizumab	suppresses	tumor
clomipramine	inhibits	CYP2D6
acetaminophen	alleviates	knee_osteoarthritis
Cdc37	binds	GRP78
calcium	inhibits_cell_growth	myelomonocytic_leukemia
HLA-B	binds	HLA-DRA
RANKL	improper_regulation	lymphoma
p16	activates	ZIC4
SEPT9	enhances	fibronectin
miR-132-3p	mutations_affecting_disease	neuropathy
STAT3	binds	PAC-1
factor_Xa	polymorphisms_alter_risk	central_nervous_system_disorders
FEN1	polymorphisms_alter_risk	SLE
IL-31	increases_expression	IL-14
alanine	binds	CDK7
H2S	enhances	IGF-1R
graphene	metabolism	LPAR6
SOX5	drug_target	EMT
KIM-1	binds	AST
ghrelin	affects_expression	GHS-R
NAP1	enhances	PCNA
LPCAT1	overexpression	lung_adenocarcinoma
CD3epsilon	promotes_progression	tumor
tyrosine	enzyme_activity	PTPRT
trabectedin	inhibits_cell_growth	sarcoma
leukotriene_C4	activates	CysLT2R
pyrene	affects_expression	CYP2A13
Snail	enhances	IF1
miR-214	same_complex	Twist1
NPM1	promotes_progression	oncocytomas
IL-17RA	binds	TNFAIP3
CD1a	mutations_affecting_disease	papillary_carcinoma
versican	affects_expression	elastin
Tbeta4	overexpression	myocardial_infarction
CD30	mutations_affecting_disease	tumor
iminodiacetic_acid	role_in_disease_pathogenesis	pain
TGF-beta	activates	Fn14
IL-1b	affects_expression	IP-10
calcium_gluconate	activates	caspase-3
curcumin	activates	JAK2
SOD1	activates	PDI
GPX1	improper_regulation	glioblastoma
amino	binds	gp100
RYK	diagnostic_biomarker	dendritic_keratitis
E2F1	overexpression	glioblastoma
ferumoxytol	increases_expression	TNF-alpha
nm23-H2	role_in_disease_pathogenesis	OSCC
vitamin_D	metabolism	SBP
Wnt1	affects_expression	Zic1
steroids	suppresses	AEP
PRKCH	improper_regulation	glioblastoma
glucose	role_in_disease_pathogenesis	schistosomiasis
CHOP	enhances	PAFR
BACE1	role_in_disease_pathogenesis	cerebral_amyloid_angiopathy
GFAP	regulates	TRAIL
Gd-DTPA	side_effect	osteoarthritis
anthracycline	side_effect	cognitive_impairment
AII	role_in_disease_pathogenesis	diabetic_nephropathy
TRP-2	signals	tyrosinase
GluR2	increases_expression	ADAR2
Mcl-1	activates	miR-107
IL-6	enhances	TGA
APP	improper_regulation	ICD
TK1	diagnostic_biomarker	ALL
TPM1	promotes_progression	ICC
KCNQ1	activates	HT1080
SGK3	mutations_affecting_disease	melanoma
COL1A2	affects_expression	HSP47
furosemide	metabolism	CYP3A1
fluorine	role_in_disease_pathogenesis	BMD
GPR40	polymorphisms_alter_risk	hepatic_steatosis
CysLT1R	improper_regulation	AD
IGF-1R	binds	MK-0646
hexosamine	role_in_disease_pathogenesis	rheumatic_fever
Piezo1	binds	Piezo2
Didox	inhibits_cell_growth	hypersensitivity
vesnarinone	increases_expression	HERG
alpha-lipoic_acid	decreases_expression	ANGPTL4
4-hydroperoxycyclophosphamide	alleviates	tumor
NS1619	binds	TSP-1
gamma-glutamyl_transpeptidase	causal_mutation	HCC
CMP	activates	Rv1712
isothiocyanates	suppresses	prostate_cancer
auraptene	suppresses	cognitive_impairment
ICG-001	suppresses	glioma
CRLR	binds	RAMP1
hydromorphone	metabolism	mL-1
salidroside	decreases_expression	Myf5
ClC-3	role_in_disease_pathogenesis	glioma
p16	enhances	CK14
ribonucleic_acid	binds	GR
PER1	promotes_progression	OSCC
18F-FDG	metabolism	GLUT2
SLC	production	LYVE-1
p10	regulates	cPLA2
staurosporine	inhibits	PTPN14
AgNO3	treatment	ankle_sprain
L-PK	binds	PPAR
GALNT2	binds	IGF-1R
halofantrine	side_effect	infection
steroid	affects_expression	GIRK2
glicentin	binds	GLP-1
Iba-1	production	CD11b
TPO	same_complex	NIS
dexamethasone	decreases_expression	TRH-R
AZD6244	decreases_expression	GNAQ
CASC2	binds	AUF1
HMGCR	same_complex	SQLE
APRIL	polymorphisms_alter_risk	tumor
progesterone	affects_expression	CDH11
CLP	increases_expression	MIP-2
heme	inhibits	Bach1
flavonoid	affects_expression	RANKL
153Sm-EDTMP	alleviates	tumor
everolimus	blocks	bFGF
morphine	inhibits	CKB
regorafenib	inhibits_cell_growth	tumor
vitamin_K2	increases_expression	Huh7
silicon	role_in_disease_pathogenesis	fracture
SET8	regulates	Numb
VIII	binds	fibrinogen
STAT3	production	IL-21R
Ang-1	signals	ERK1/2
RD1	therapeutic_effect	congenital_stationary_night_blindness
8-isoprostane	role_in_disease_pathogenesis	polycythemia
miR-193b	diagnostic_biomarker	glioma
CYP3A4	enhances	CYP2C9
S100A4	diagnostic_biomarker	leukoplakia
VE-cadherin	increases_expression	VWF
TGF-beta	enhances	miR-96
COP	same_complex	PKCepsilon
Kvbeta2	polymorphisms_alter_risk	learning_deficits
GS1	affects_expression	GS2
IFN-gamma	increases_expression	CD31
CD38	signals	SCA1
amino_acid	affects_expression	STC2
ketoconazole	increases_expression	CYP
TDAG8	production	IL-6
cardamonin	inhibits_cell_growth	ovarian_cancer
Mdm4	affects_expression	Mdm4
LIF	binds	IGF2R
PlGF	diagnostic_biomarker	sepsis
R7BP	activates	GHR
alloxan	blocks	albumin
cAMP	binds	TSHR
GSK2334470	inhibits_cell_growth	multiple_myeloma
PTTG1	improper_regulation	carcinogenesis
ATP	metabolism	IFN-gamma
CtBP1	improper_regulation	prostate_cancer
colestipol	treatment	hypercholesterolemic
SNF5	causal_mutation	CP
MEK1	improper_regulation	neuroblastoma
FREM1	role_in_disease_pathogenesis	HIV-infected
ozone	side_effect	neurological_deficits
BC200	improper_regulation	colorectal_cancer
ceramide	blocks	ghrelin
ChPF	production	TGF-beta
VEGFR2	increases_expression	TFPI-2
miR-216b	improper_regulation	glioma
FAAH	activates	ABHD12
HBsAg	transport,	IL-10
sodium_arsenite	transport,	HSP70
curcumin	metabolism	HSP60
Dlx3	production	OA
mannitol	enzyme_activity	Mad1
eicosanoids	role_in_disease_pathogenesis	hypertension
cytochrome_c	therapeutic_effect	SLE
GLAST	binds	EAAT4
miR	polymorphisms_alter_risk	rhabdomyosarcoma
zinc	transport,	zip7
nigericin	affects_expression	pHi
RAGE	binds	C1q
CRP	regulates	KChIP2
DHA	progression_biomarker	obese
Gal-9	drug_target	sepsis
Fra-1	promotes_progression	glioblastoma
PD153035	alleviates	heart_disease
BSH	role_in_disease_pathogenesis	detoxification
monensin	side_effect	hearing_loss
p130Cas	activates	Syk
3-methyladenine	blocks	WNK4
miR-361-5p	affects_expression	TWIST1
ERRa	activates	miR-497
simvastatin	inhibits_cell_growth	glioma
FZD4	production	CD34
miR-196a2	regulates	miR-301a
BAP1	promotes_progression	MRI
BMS309403	inhibits_cell_growth	tumor
ALA	increases_expression	p53
TRIB2	same_complex	MEKK1
hydrogen	metabolism	CdS
CA_VII	diagnostic_biomarker	colorectal_cancer
MMP-2	production	Col4a3
PPG	side_effect	ascites
calcium_phosphate	side_effect	advanced_disease
NTN4	activates	NRG1
aluminum_fluoride	role_in_disease_pathogenesis	calcium_deficiency
FABP7	signals	FABP7
AP-2alpha	activates	Bax
USP5	role_in_disease_pathogenesis	pain
PKD	production	COX-2
p24	role_in_disease_pathogenesis	malaria
tricetin	progression_biomarker	PD
GABA	activates	GABRR1
IkappaBalpha	improper_regulation	glioblastoma
HSP27	binds	ATF5
PD-1	improper_regulation	glioma
utrophin	activates	KIF3A
VGLUT1	overexpression	ototoxicity
bisulfite	inhibits_cell_growth	tumor
COL4A3	mutations_affecting_disease	autosomal_recessive_Alport_syndrome
CD11c	signals	P-selectin
TCF4	role_in_disease_pathogenesis	colon_cancer
zoledronic_acid	increases_expression	BMI1
2-deoxy-D-glucose	transport,	bradykinin
RXRG	role_in_disease_pathogenesis	prolactinoma
PLOD2	regulates	CXCR4
IL-4Ralpha	role_in_disease_pathogenesis	ICU
m-calpain	mutations_affecting_disease	tauopathies
glutamate	enzyme_activity	GluR4
Klotho	promotes_progression	LCNEC
MMP-9	overexpression	LAM
genipin	decreases_expression	TNF-alpha
beta-lactam	treatment	hypersensitivity
triterpene	inhibits_cell_growth	tumor
MSG	side_effect	retinal_degeneration
miR-107	diagnostic_biomarker	glioma
antroquinonol	suppresses	obese
synaptophysin	signals	calbindin
TRIP6	promotes_progression	NHL
AXIN2	polymorphisms_alter_risk	breast_cancer
MCM6	overexpression	NSCLC
lipiodol	treatment	flushing
FOXM1	drug_target	insulinoma
pyriproxyfen	side_effect	toxicity
Reg3a	binds	Bmal1
CXCL16	overexpression	PTC
IgA1	same_complex	IgH
asiaticoside	decreases_expression	Smad7
piperacillin	suppresses	interstitial_nephritis
tacrolimus	increases_expression	nephrin
INPP4A	same_complex	miR-4443
Liraglutide	transport,	SREBP-1c
diallyl_disulfide	increases_expression	STAT1
VEGFR-1	overexpression	glioblastoma
CD36	overexpression	fibrosarcoma
oxygen	binds	HtrA3
BRD4	same_complex	BET
RhoGDI	binds	PLD
IL-15	diagnostic_biomarker	rhabdomyosarcoma
20-HETE	increases_expression	TRPV1
aminooxyacetic_acid	inhibits	CBS
MKI67	improper_regulation	breast_cancer
Reg_IV	causal_mutation	RCC
liquiritigenin	increases_expression	PI3K
FLT3	increases_expression	AKR7A2
GATA-2	regulates	NeuroD
malathion	suppresses	hyperglycemic
miR-21	increases_expression	NAV3
SCA7	production	TBP
ATF3	increases_expression	NRAMP1
LINC00675	improper_regulation	pancreatic_cancer
L-selectin	activates	CD23
N-tert-butyl-alpha-phenylnitrone	inhibits	spin
HEXIM1	increases_expression	JARID1B
DENSPM	treatment	ovarian_cancer
cyclic_GMP	enzyme_activity	neurotensin
steroid_saponins	inhibits_cell_growth	HIV-infected
stellettin_B	inhibits_cell_growth	CML
alkyl_sulfates	affects_expression	trypsin_inhibitor
HOXA	diagnostic_biomarker	glioblastoma
caspase-6	promotes_progression	neuropathy
GATA4	activates	HDAC1
BTLA	binds	UL144
pheromone	alleviates	decapitation
trichostatin_A	increases_expression	CCTalpha
tryptanthrin	inhibits	IDO
DMBA	role_in_disease_pathogenesis	tumor
cysteinyl	binds	prestin
p65	regulates	USP48
secretin_receptor	promotes_progression	tumor
